"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"11585","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2320867,2337112,"XM_022481409.1","Q96FN5","KIF12_HUMAN",2e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11586","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2306031,2337112,"XM_022481417.1","Q9D2Z8","KIF12_MOUSE",3e-110,"kinesin-like protein KIF12",NA,NA,NA,NA
"11587","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2304949,2337112,"XM_022481412.1","Q9D2Z8","KIF12_MOUSE",1e-109,"kinesin-like protein KIF12",NA,NA,NA,NA
"11588","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2320867,2337112,"XM_022481408.1","Q96FN5","KIF12_HUMAN",2e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11589","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2321983,2337112,"XM_022481405.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11590","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2304948,2337112,"XM_022481413.1","Q9D2Z8","KIF12_MOUSE",7e-110,"kinesin-like protein KIF12",NA,NA,NA,NA
"11591","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2301544,2337112,"XM_022481415.1","Q9D2Z8","KIF12_MOUSE",2e-109,"kinesin-like protein KIF12",NA,NA,NA,NA
"11592","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2321982,2337112,"XM_022481403.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11593","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2320867,2337112,"XM_022481407.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11594","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2304950,2337112,"XM_022481414.1","Q9D2Z8","KIF12_MOUSE",6e-112,"kinesin-like protein KIF12",NA,NA,NA,NA
"11595","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2321983,2337112,"XM_022481404.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11596","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2321982,2334941,"XM_022481411.1","Q96FN5","KIF12_HUMAN",1e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11597","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2321983,2337112,"XM_022481406.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11598","NC_035784.1",2333164,2333164,57.8792650918635,"+",1.03524753196192e-30,3.11937590617162e-28,2333057,2333333,2298250,2337112,"111133229",2298250,2337112,"XM_022481416.1","Q9D2Z8","KIF12_MOUSE",5e-110,"kinesin-like protein KIF12",NA,NA,NA,NA
"11599","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2306031,2337112,"XM_022481417.1","Q9D2Z8","KIF12_MOUSE",3e-110,"kinesin-like protein KIF12",NA,NA,NA,NA
"11600","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2321983,2337112,"XM_022481404.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11601","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2320867,2337112,"XM_022481409.1","Q96FN5","KIF12_HUMAN",2e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11602","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2320867,2337112,"XM_022481407.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11603","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2320867,2337112,"XM_022481408.1","Q96FN5","KIF12_HUMAN",2e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11604","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2298250,2337112,"XM_022481416.1","Q9D2Z8","KIF12_MOUSE",5e-110,"kinesin-like protein KIF12",NA,NA,NA,NA
"11605","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2321982,2334941,"XM_022481411.1","Q96FN5","KIF12_HUMAN",1e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11606","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2321983,2337112,"XM_022481406.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11607","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2301544,2337112,"XM_022481415.1","Q9D2Z8","KIF12_MOUSE",2e-109,"kinesin-like protein KIF12",NA,NA,NA,NA
"11608","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2304948,2337112,"XM_022481413.1","Q9D2Z8","KIF12_MOUSE",7e-110,"kinesin-like protein KIF12",NA,NA,NA,NA
"11609","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2321983,2337112,"XM_022481405.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11610","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2321982,2337112,"XM_022481403.1","Q96FN5","KIF12_HUMAN",3e-55,"kinesin-like protein KIF12","GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062","microtubule-based movement [GO:0007018]","cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; kinesin complex [GO:0005871]; microtubule [GO:0005874]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"11611","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2304950,2337112,"XM_022481414.1","Q9D2Z8","KIF12_MOUSE",6e-112,"kinesin-like protein KIF12",NA,NA,NA,NA
"11612","NC_035784.1",2333299,2333299,63.8782051282051,"+",2.91088194297029e-27,5.94788789570493e-25,2333057,2333333,2298250,2337112,"111133229",2304949,2337112,"XM_022481412.1","Q9D2Z8","KIF12_MOUSE",1e-109,"kinesin-like protein KIF12",NA,NA,NA,NA
"11618","NC_035784.1",7825972,7825972,56.7104836092178,"+",7.68286614955733e-36,3.7881450194494e-33,7825907,7826063,7797966,7832266,"111134967",7808861,7832266,"XM_022484592.1","Q9H7F0","AT133_HUMAN",0,"probable cation-transporting ATPase 13A3","GO:0005524; GO:0005623; GO:0006812; GO:0006874; GO:0016020; GO:0016021; GO:0016887; GO:0046872","cation transport [GO:0006812]; cellular calcium ion homeostasis [GO:0006874]","cell [GO:0005623]; integral component of membrane [GO:0016021]; membrane [GO:0016020]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]"
"11619","NC_035784.1",7825972,7825972,56.7104836092178,"+",7.68286614955733e-36,3.7881450194494e-33,7825907,7826063,7797966,7832266,"111134967",7797966,7832266,"XM_022484591.1","Q9H7F0","AT133_HUMAN",0,"probable cation-transporting ATPase 13A3","GO:0005524; GO:0005623; GO:0006812; GO:0006874; GO:0016020; GO:0016021; GO:0016887; GO:0046872","cation transport [GO:0006812]; cellular calcium ion homeostasis [GO:0006874]","cell [GO:0005623]; integral component of membrane [GO:0016021]; membrane [GO:0016020]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]"
"11620","NC_035784.1",7825972,7825972,56.7104836092178,"+",7.68286614955733e-36,3.7881450194494e-33,7825907,7826063,7797966,7832266,"111134967",7808861,7832266,"XM_022484590.1","Q9H7F0","AT133_HUMAN",0,"probable cation-transporting ATPase 13A3","GO:0005524; GO:0005623; GO:0006812; GO:0006874; GO:0016020; GO:0016021; GO:0016887; GO:0046872","cation transport [GO:0006812]; cellular calcium ion homeostasis [GO:0006874]","cell [GO:0005623]; integral component of membrane [GO:0016021]; membrane [GO:0016020]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]"
"11631","NC_035784.1",25138821,25138821,50.0147928994083,"+",7.6086972418233e-18,5.08790391070383e-16,25137527,25138851,25137527,25159456,"111099112",25137527,25159456,"XM_022430481.1","Q1RMK1","FA92B_BOVIN",9e-47,"zinc finger and BTB domain-containing protein 41-like","GO:0005814; GO:0030030; GO:0036064","cell projection organization [GO:0030030]","centriole [GO:0005814]; ciliary basal body [GO:0036064]",""
"11632","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",6e-04,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11633","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",0.073,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11634","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",0.22,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11635","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",0.005,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11636","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",4e-04,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11637","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",6e-08,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11638","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",3,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11639","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",8e-06,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11640","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",0.5,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11641","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",1e-08,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11642","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",1e-07,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11643","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",5e-05,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11644","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",0.38,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11645","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",0.006,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11646","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",3e-12,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
"11647","NC_035784.1",26845665,26845665,59.2013888888889,"+",1.30440994922808e-14,5.63236007731456e-13,26845262,26846859,26845262,26851165,"111133601",26845262,26851165,"XM_022482114.1","B3EWZ6","MLRP2_ACRMI",2e-08,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,NA,NA,NA
