pvalue,GO
1.437527e-24,GO:0003950; GO:0005634; GO:0005694; GO:0006281; GO:0006471; GO:0006974; GO:0008630; GO:0010332; GO:0043069
0.1377031,GO:0000338; GO:0005654; GO:0005829; GO:0008180; GO:0010387
7.754199e-05,GO:0000086; GO:0005634; GO:0005813; GO:0005829; GO:0010389; GO:0036064; GO:0042073; GO:0042802; GO:0060830; GO:0097711
6.427647e-13,GO:0004842; GO:0005634; GO:0006513; GO:0007219; GO:0008270; GO:0010390; GO:0016570; GO:0016574
0.006448721,GO:0005813; GO:0005814; GO:0007099; GO:0008022; GO:0010457; GO:1902857; GO:1904951
2.623854e-05,GO:0004597; GO:0005509; GO:0005737; GO:0005783; GO:0005886; GO:0007389; GO:0008285; GO:0010524; GO:0016021; GO:0030176; GO:0031585; GO:0031647; GO:0032237; GO:0032541; GO:0033017; GO:0033198; GO:0035108; GO:0042264; GO:0045862; GO:0045893; GO:0051480; GO:0060021; GO:0060325; GO:0062101; GO:0070588; GO:0071277; GO:0090316; GO:0097202; GO:1901879
0.3107008,GO:0005524; GO:0005886; GO:0010222; GO:0010588; GO:0016021; GO:0042626; GO:0055085
9.55518e-27,GO:0000981; GO:0002903; GO:0005634; GO:0005654; GO:0006974; GO:0010595; GO:0010629; GO:0030316; GO:0032496; GO:0032680; GO:0035019; GO:0035926; GO:0036035; GO:0042116; GO:0042117; GO:0042118; GO:0042802; GO:0043565; GO:0043621; GO:0045655; GO:0045892; GO:0046872; GO:0048661; GO:0050681; GO:0050706; GO:0050727; GO:0050861; GO:0060766; GO:0061470; GO:0072619; GO:1900424; GO:1901256; GO:1901509; GO:2001182
0.002729903,GO:0000776; GO:0000777; GO:0005737; GO:0007049; GO:0008168; GO:0010608; GO:0031616; GO:0035196; GO:0035198; GO:0051301; GO:0051661; GO:0072686
1.970641e-13,GO:0005764; GO:0005856; GO:0005886; GO:0007165; GO:0007528; GO:0008092; GO:0009986; GO:0010628; GO:0010650; GO:0010765; GO:0010960; GO:0014704; GO:0014731; GO:0016529; GO:0030018; GO:0030315; GO:0030424; GO:0030425; GO:0030507; GO:0030674; GO:0031594; GO:0033268; GO:0034112; GO:0042383; GO:0043005; GO:0043034; GO:0043194; GO:0043266; GO:0044325; GO:0045162; GO:0045211; GO:0045296; GO:0045838; GO:0071286; GO:0071709; GO:0072659; GO:0090314; GO:0099612; GO:0140031; GO:1900827; GO:1902260; GO:2000651; GO:2001259
4.093003e-09,GO:0001707; GO:0005789; GO:0005794; GO:0006004; GO:0010468; GO:0010717; GO:0036066; GO:0046922; GO:0051046
2.167688e-13,GO:0001917; GO:0001965; GO:0004930; GO:0007166; GO:0007194; GO:0010739; GO:0010855; GO:0016021; GO:0016787; GO:0031647; GO:0042462; GO:0060171; GO:0071277; GO:0090037; GO:0097264
3.021731e-13,GO:0005737; GO:0010765; GO:0016324; GO:0033137; GO:0070373; GO:2000651
2.268421e-09,GO:0005102; GO:0005783; GO:0005789; GO:0006621; GO:0010869; GO:0048471; GO:2000209
2.976379e-38,GO:0000086; GO:0000242; GO:0005813; GO:0005814; GO:0005829; GO:0009617; GO:0010389; GO:0010923; GO:0019902; GO:0051298; GO:0071539; GO:0090222; GO:0090307; GO:0097711
0.1023941,GO:0005634; GO:0005635; GO:0005829; GO:0006915; GO:0007253; GO:0008219; GO:0010942; GO:0019887; GO:0019901; GO:0019904; GO:0030155; GO:0031072; GO:0031265; GO:0031334; GO:0031625; GO:0034098; GO:0042176; GO:0043065; GO:0043130; GO:0043161; GO:0045740; GO:0048471; GO:0051059; GO:1902043; GO:1903364
0.001224923,GO:0002250; GO:0002842; GO:0005634; GO:0005737; GO:0005829; GO:0010976; GO:0031146; GO:0070936
4.549216e-10,GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006325; GO:0006998; GO:0008104; GO:0008156; GO:0012505; GO:0016021; GO:0031497
1.583382e-05,GO:0005247; GO:0005524; GO:0005769; GO:0005770; GO:0005794; GO:0012506; GO:0015297; GO:0016021; GO:0030165; GO:0030658; GO:0031901; GO:0031902
1.586788e-14,GO:0000139; GO:0005789; GO:0006888; GO:0006955; GO:0007165; GO:0012507; GO:0016021; GO:0033116; GO:0048208
0.02764102,GO:0004382; GO:0005576; GO:0005783; GO:0006487; GO:0008283; GO:0014066; GO:0045134; GO:0045821; GO:0046034; GO:0051084
1.953029e-08,GO:0004435; GO:0004629; GO:0005509; GO:0005634; GO:0005790; GO:0005829; GO:0007186; GO:0014069; GO:0016042; GO:0030425; GO:0032959; GO:0035556; GO:0043647; GO:0050804; GO:0098688; GO:0098978
8.40772e-09,GO:0000266; GO:0005739; GO:0005743; GO:0006915; GO:0014850; GO:0016021
0.0002318655,GO:0000139; GO:0005615; GO:0005789; GO:0006024; GO:0006044; GO:0006486; GO:0008375; GO:0015012; GO:0015020; GO:0016021; GO:0046872; GO:0050508; GO:0050509
0.1445971,GO:0001651; GO:0003723; GO:0005730; GO:0005732; GO:0006364; GO:0008168; GO:0015030; GO:0030532
0.02902332,GO:0000902; GO:0001947; GO:0005096; GO:0005525; GO:0005886; GO:0005929; GO:0010842; GO:0015031; GO:0035845; GO:0042461; GO:0045494; GO:0048793; GO:0060041; GO:0061371
1.283585e-07,GO:0003676; GO:0005615; GO:0005829; GO:0007624; GO:0009897; GO:0015035; GO:0040008; GO:0055114
0.005053988,GO:0003756; GO:0005615; GO:0005783; GO:0005788; GO:0006457; GO:0009986; GO:0015037; GO:0034976; GO:0042470; GO:0042802; GO:0042824; GO:0045454; GO:0098761; GO:2001238
2.763406e-06,GO:0005247; GO:0005524; GO:0005654; GO:0005765; GO:0009268; GO:0015108; GO:0015297; GO:0016021; GO:0022857; GO:0031410; GO:0043231
4.453614e-38,GO:0005654; GO:0005794; GO:0005829; GO:0008289; GO:0010890; GO:0015248; GO:0016020; GO:0031902; GO:0032934; GO:0043231; GO:0045444
5.208392e-18,GO:0005228; GO:0005524; GO:0005886; GO:0015271; GO:0016021; GO:0042391; GO:0070089; GO:0097623
1.61677e-05,GO:0001835; GO:0005794; GO:0015165; GO:0015297; GO:0016021; GO:0022857
1.033707e-47,GO:0005452; GO:0005887; GO:0006821; GO:0015108; GO:0015301; GO:0015701; GO:0016020; GO:0016323; GO:0016324; GO:0019899; GO:0051453
2.251913e-09,GO:0005198; GO:0005634; GO:0005737; GO:0005912; GO:0005913; GO:0007409; GO:0010975; GO:0015629; GO:0016323; GO:0021942; GO:0030027; GO:0030424; GO:0034316; GO:0042802; GO:0045296; GO:0048813; GO:0048854; GO:0051015; GO:0051823; GO:0060134; GO:0098609; GO:0098686; GO:0098688; GO:0098831; GO:0098885; GO:0098888; GO:0098890; GO:0099092; GO:2001222
3.353913e-86,GO:0005085; GO:0005634; GO:0005737; GO:0008270; GO:0008536; GO:0015630; GO:0016020; GO:0016567; GO:0021785; GO:0021952; GO:0030424; GO:0031398; GO:0032880; GO:0032922; GO:0042177; GO:0042803; GO:0043231; GO:0050905; GO:0051493; GO:0061630; GO:1902667
1.35844e-30,GO:0002576; GO:0005524; GO:0005886; GO:0010243; GO:0014070; GO:0015662; GO:0016020; GO:0016021; GO:0016323; GO:0016404; GO:0031088; GO:0032310; GO:0042493; GO:0042626; GO:0048661; GO:0055085; GO:0060271
1.56015e-06,GO:0005548; GO:0005741; GO:0006656; GO:0008289; GO:0015914
0.01188225,GO:0003735; GO:0005654; GO:0005743; GO:0005762; GO:0006412; GO:0015934; GO:0042254; GO:1990904
5.066091e-11,GO:0004420; GO:0005778; GO:0005789; GO:0006695; GO:0008299; GO:0008542; GO:0015936; GO:0016021; GO:0016126; GO:0042177; GO:0042282; GO:0043407; GO:0050709; GO:0051262; GO:0070402; GO:1900222
1.315317e-12,GO:0000276; GO:0005753; GO:0015078; GO:0015986; GO:0099132
1.176526e-23,GO:0004305; GO:0005524; GO:0005654; GO:0005829; GO:0005886; GO:0006646; GO:0016020
9.045696e-10,GO:0003677; GO:0005654; GO:0005829; GO:0007049; GO:0016020; GO:0031398; GO:0036297; GO:0070182
0.000210281,GO:0004948; GO:0005886; GO:0007166; GO:0016021
9.711581e-12,GO:0000139; GO:0004252; GO:0005789; GO:0008283; GO:0015031; GO:0016021; GO:0016477; GO:0019838; GO:0042058; GO:0050709; GO:0061136
2.441518e-14,GO:0005635; GO:0006110; GO:0006406; GO:0006409; GO:0006606; GO:0016020; GO:0016032; GO:0016925; GO:0017056; GO:0019083; GO:0043657; GO:0044611; GO:0060964; GO:0075733; GO:1900034
9.04187e-17,GO:0005201; GO:0005587; GO:0005604; GO:0005615; GO:0008104; GO:0009792; GO:0016043; GO:0030020; GO:0030198; GO:0031012; GO:0035262; GO:1903354
1.211356e-06,GO:0000777; GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0007049; GO:0016055; GO:0016607; GO:0036064; GO:0045104; GO:0051301
1.556086e-12,GO:0001523; GO:0001917; GO:0004745; GO:0005789; GO:0007601; GO:0016021; GO:0016062; GO:0016616; GO:0033721; GO:0042572; GO:0042574; GO:0052650; GO:0110095
0.07027087,GO:0003723; GO:0003724; GO:0005524; GO:0005730; GO:0016020; GO:0016070
9.815307e-10,GO:0000175; GO:0000176; GO:0000177; GO:0000178; GO:0003723; GO:0004519; GO:0016075
2.641164e-19,GO:0006886; GO:0007269; GO:0010628; GO:0016081; GO:0016082; GO:0017137; GO:0017156; GO:0017157; GO:0019904; GO:0019933; GO:0030054; GO:0030073; GO:0032991; GO:0042391; GO:0042734; GO:0043005; GO:0044325; GO:0045202; GO:0046872; GO:0046982; GO:0048167; GO:0048788; GO:0048791; GO:0050806; GO:0060077; GO:0061669; GO:0097151; GO:0098684; GO:0098831; GO:0098882; GO:0098978; GO:0098982; GO:1903861; GO:2000300; GO:2000463
5.038069e-11,GO:0003677; GO:0005634; GO:0005637; GO:0005737; GO:0005789; GO:0006695; GO:0016021; GO:0016126; GO:0030223; GO:0050613; GO:0070402
0.02198196,GO:0004560; GO:0005576; GO:0005615; GO:0005764; GO:0005788; GO:0006004; GO:0009617; GO:0016139; GO:0035578; GO:0043312; GO:0043687; GO:0044267; GO:0070062; GO:2000535
1.241045e-10,GO:0005525; GO:0005737; GO:0005794; GO:0005886; GO:0006886; GO:0006893; GO:0016192
1.070022e-21,GO:0000139; GO:0005086; GO:0005737; GO:0005829; GO:0005886; GO:0005912; GO:0005923; GO:0008289; GO:0016192; GO:0030155; GO:0031234; GO:0032012; GO:0090162
1.597433e-66,GO:0003676; GO:0005768; GO:0005829; GO:0005886; GO:0007596; GO:0008270; GO:0010008; GO:0015031; GO:0016197; GO:0017137; GO:0031901; GO:0034498; GO:0043231; GO:0070062; GO:0090160; GO:1903358
0.007634025,GO:0003987; GO:0005524; GO:0005739; GO:0005759; GO:0006085; GO:0016208; GO:0019413; GO:0019427; GO:0019542
3.828776e-08,GO:0004768; GO:0005789; GO:0006636; GO:0016020; GO:0016021; GO:0016213
8.318607e-11,GO:0001666; GO:0002244; GO:0010468; GO:0016226; GO:0032364; GO:0046872; GO:0051539; GO:0097361
1.345746e-34,GO:0004864; GO:0005634; GO:0005654; GO:0005829; GO:0006336; GO:0007166; GO:0016235
1.02466e-05,GO:0004571; GO:0005509; GO:0005783; GO:0006986; GO:0016235; GO:0030176; GO:0030433; GO:0036510; GO:0044322; GO:0051787; GO:0097466; GO:1904154; GO:1904382
7.987251e-15,GO:0005634; GO:0005737; GO:0005765; GO:0005815; GO:0005829; GO:0016236; GO:0019898; GO:0031901; GO:0031902; GO:0032510; GO:0032991; GO:0036503
3.480323e-19,GO:0005669; GO:0005829; GO:0006367; GO:0016251; GO:0043565; GO:0046872; GO:0097550
0.0364594,GO:0005783; GO:0005789; GO:0006506; GO:0016020; GO:0016254; GO:0016780; GO:0030176; GO:0051267
2.637641e-48,GO:0003713; GO:0005634; GO:0005829; GO:0006355; GO:0008469; GO:0008757; GO:0016274; GO:0019919; GO:0030374; GO:0033146; GO:0034969; GO:0034971; GO:0035242; GO:0035642; GO:0042054; GO:0044212; GO:0045600; GO:0048742; GO:0070577
4.633807e-05,GO:0005777; GO:0005782; GO:0006637; GO:0007031; GO:0009062; GO:0016290; GO:0033882; GO:0045225; GO:0047617; GO:0052689; GO:0052815
1.272191e-15,GO:0001669; GO:0003707; GO:0007340; GO:0009611; GO:0016021; GO:0016298; GO:0030336; GO:0032570; GO:0034338; GO:0036126; GO:0042562; GO:0043401; GO:0044255; GO:0046464; GO:0047372; GO:0048240; GO:0051792; GO:0051793; GO:0097524
0.02238489,GO:0005524; GO:0006914; GO:0007049; GO:0016303; GO:0030496; GO:0032465; GO:0048015; GO:0051301
1.363172e-08,GO:0000287; GO:0004647; GO:0005509; GO:0005737; GO:0006563; GO:0006564; GO:0009612; GO:0016311; GO:0016791; GO:0031667; GO:0033574; GO:0042803; GO:0043005
1.458697e-41,GO:0005102; GO:0005604; GO:0007411; GO:0007498; GO:0007507; GO:0008021; GO:0016321; GO:0030054; GO:0030155; GO:0030334; GO:0030424; GO:0033627; GO:0034446; GO:0035001; GO:0035011; GO:0036062; GO:0045886; GO:0045995; GO:0062023; GO:0071711
0.0004222925,GO:0005634; GO:0005737; GO:0005886; GO:0005911; GO:0005913; GO:0007043; GO:0007275; GO:0016339; GO:0045296; GO:0098609
0.01016941,GO:0005634; GO:0005654; GO:0005829; GO:0007275; GO:0016363; GO:0016567; GO:0016604; GO:0032991; GO:0080008
9.865791e-08,GO:0000052; GO:0003073; GO:0003824; GO:0005829; GO:0006525; GO:0006527; GO:0007263; GO:0008285; GO:0016403; GO:0016597; GO:0043116; GO:0045429; GO:0045766; GO:0046872; GO:0050999; GO:0070062; GO:1900038
1.182568e-26,GO:0000785; GO:0005654; GO:0005694; GO:0006275; GO:0007062; GO:0008080; GO:0008270; GO:0016407; GO:0018394; GO:0034421; GO:0042802; GO:0061733
2.507796e-08,GO:0005777; GO:0006631; GO:0006637; GO:0016410; GO:0047617
1.313442e-27,GO:0000146; GO:0003091; GO:0005516; GO:0005524; GO:0015031; GO:0016192; GO:0016197; GO:0016459; GO:0017137; GO:0030659; GO:0032991; GO:0045179; GO:0051015; GO:0070062
2.187014e-08,GO:0003774; GO:0003779; GO:0005096; GO:0005524; GO:0005829; GO:0007601; GO:0016021; GO:0016461; GO:0030054; GO:0034329; GO:0035556; GO:0044295; GO:0045198; GO:0045202; GO:0046872; GO:0051056; GO:0150011
4.629013e-06,GO:0005764; GO:0005768; GO:0005783; GO:0005793; GO:0006879; GO:0016471; GO:0030137; GO:0042406; GO:0051082; GO:0070072
5.652689e-45,GO:0004252; GO:0005576; GO:0005802; GO:0005886; GO:0010008; GO:0016020; GO:0016485; GO:0016486; GO:0030173; GO:0046872; GO:1901394
3.527477e-12,GO:0003854; GO:0006694; GO:0016021; GO:0016491; GO:0016616
2.787852e-06,GO:0000079; GO:0000307; GO:0005634; GO:0005737; GO:0005813; GO:0006468; GO:0010389; GO:0016538; GO:0019901; GO:0044772; GO:0051301
0.3816361,GO:0000209; GO:0005654; GO:0005737; GO:0005829; GO:0014894; GO:0016567; GO:0019005; GO:0030018; GO:0043687; GO:0071549
3.116223e-15,GO:0004197; GO:0004843; GO:0005813; GO:0006511; GO:0006897; GO:0008270; GO:0008277; GO:0016579; GO:0036459; GO:0048471; GO:0070536; GO:0071108
4.97964e-31,GO:0000122; GO:0000981; GO:0005634; GO:0005654; GO:0006306; GO:0008270; GO:0016581; GO:0016607; GO:0030674; GO:0043565; GO:0045892
3.7399e-20,GO:0000993; GO:0005654; GO:0016591; GO:0031124; GO:0042795
4.268417e-06,GO:0000076; GO:0000289; GO:0000932; GO:0003723; GO:0004535; GO:0006368; GO:0007089; GO:0016593; GO:0030015; GO:0032968; GO:0046872; GO:0048478
1.340762e-26,GO:0004674; GO:0004712; GO:0004713; GO:0005524; GO:0005634; GO:0005654; GO:0006468; GO:0010212; GO:0016604; GO:0016607; GO:0032526; GO:0042802; GO:0043484; GO:0045721; GO:0046777
1.551973e-09,GO:0000722; GO:0000724; GO:0000781; GO:0007049; GO:0008270; GO:0016605; GO:0019789; GO:0030915; GO:0034184; GO:0045842; GO:0051301; GO:0090398
0.0002690923,GO:0005730; GO:0006397; GO:0008380; GO:0016607
0.0009845747,GO:0003714; GO:0005813; GO:0006397; GO:0008380; GO:0016607; GO:0019901; GO:0032991; GO:0044877; GO:0045892
0.5400872,GO:0004806; GO:0005576; GO:0005739; GO:0006108; GO:0016042; GO:0016298; GO:0016615; GO:0043231; GO:0044255
4.726736e-11,GO:0000122; GO:0003713; GO:0003714; GO:0005634; GO:0006357; GO:0008134; GO:0016360; GO:0016616; GO:0022416; GO:0031010; GO:0035220; GO:0042802; GO:0042803; GO:0043044; GO:0045892; GO:0045944; GO:0051287; GO:0070491; GO:0090090; GO:0090263
5.091074e-10,GO:0005739; GO:0005794; GO:0006744; GO:0016491; GO:0016709; GO:0016712; GO:0031314; GO:0042995; GO:0071949
3.532262e-34,GO:0003677; GO:0005634; GO:0006367; GO:0016740; GO:0032091; GO:0032968; GO:0045944; GO:1990841
0.1685822,GO:0005737; GO:0006730; GO:0009058; GO:0009258; GO:0016155; GO:0016620; GO:0016742
3.770134e-05,GO:0003841; GO:0005737; GO:0005789; GO:0006644; GO:0008654; GO:0016021; GO:0016746; GO:0045723
1.085028e-14,GO:0001888; GO:0005783; GO:0005789; GO:0005794; GO:0006486; GO:0015012; GO:0016021; GO:0016757; GO:0030307; GO:0036498; GO:0046872
6.677685e-05,GO:0000049; GO:0002098; GO:0002143; GO:0005829; GO:0016779; GO:0016783; GO:0032447; GO:0034227
1.419405e-09,GO:0005576; GO:0005886; GO:0007154; GO:0016021; GO:0016787; GO:0046872
0.0002282114,GO:0000287; GO:0004427; GO:0005634; GO:0005829; GO:0006470; GO:0006796; GO:0016311; GO:0016791; GO:0101006
1.63266e-08,GO:0005524; GO:0005634; GO:0005737; GO:0005874; GO:0005929; GO:0006464; GO:0016874
8.89173e-23,GO:0005524; GO:0005739; GO:0006631; GO:0006633; GO:0016878; GO:0031957; GO:0090409; GO:0090410
1.444395e-27,GO:0002040; GO:0004842; GO:0005829; GO:0006511; GO:0008015; GO:0016887; GO:0046872
9.957573e-14,GO:0000795; GO:0006311; GO:0007129; GO:0007131; GO:0016925; GO:0019789; GO:0046872; GO:0051026
0.03355308,GO:0005509; GO:0005783; GO:0006954; GO:0008270; GO:0008284; GO:0016021; GO:0017040; GO:0030173; GO:0030176; GO:0042552; GO:0043067; GO:0046512; GO:0046514; GO:0070774; GO:0071602; GO:0071633; GO:0102121
3.393683e-09,GO:0000981; GO:0003700; GO:0003714; GO:0005634; GO:0005667; GO:0008134; GO:0017053; GO:0044212
0.000115503,GO:0000724; GO:0004528; GO:0005634; GO:0006281; GO:0006289; GO:0008409; GO:0017108; GO:0033683; GO:0036297; GO:0046872; GO:0070336; GO:0140036
4.722265e-23,GO:0005509; GO:0005886; GO:0005905; GO:0006898; GO:0017124
3.822572e-08,GO:0005634; GO:0005737; GO:0005768; GO:0017124; GO:0030100; GO:0046872
4.093747e-19,GO:0001654; GO:0005737; GO:0005813; GO:0007420; GO:0010977; GO:0017137; GO:0031076; GO:0031175; GO:0034452; GO:0047496; GO:0055107
3.538313e-08,GO:0000932; GO:0001829; GO:0005634; GO:0006355; GO:0017148; GO:0030014; GO:0030015; GO:0031047; GO:0033147; GO:0120162; GO:2000036
0.006190288,GO:0003924; GO:0005525; GO:0005794; GO:0005795; GO:0006886; GO:0016324; GO:0017157; GO:0019003; GO:0019904; GO:0030140; GO:0030141; GO:0030667; GO:0031489; GO:0032402; GO:0032482; GO:0032585; GO:0042470; GO:0042589; GO:0045921; GO:0048488; GO:0071985; GO:0098993; GO:0099641; GO:1904115
0.1369613,GO:0004596; GO:0005737; GO:0005829; GO:0006473; GO:0008064; GO:0008080; GO:0017190; GO:0018002; GO:0030047; GO:1905502
2.556431e-13,GO:0005634; GO:0005737; GO:0008168; GO:0016279; GO:0018022; GO:0018026; GO:0018027
1.281149e-22,GO:0003351; GO:0005524; GO:0005737; GO:0005874; GO:0007288; GO:0018095; GO:0070740; GO:1905419
7.740007e-38,GO:0001932; GO:0001938; GO:0008047; GO:0009792; GO:0010468; GO:0018105; GO:0019901; GO:0030010; GO:0030838; GO:0030950; GO:0031532; GO:0031929; GO:0031932; GO:0032008; GO:0032956; GO:0033135; GO:0042325; GO:0043022; GO:0043087; GO:0050727; GO:0050731; GO:0051896; GO:0051897; GO:2000114
1.406718e-46,GO:0001501; GO:0004672; GO:0004715; GO:0005524; GO:0005576; GO:0005794; GO:0015031; GO:0018108; GO:0030154; GO:0030282; GO:0030501; GO:0032332; GO:0035108; GO:0035264; GO:0042997; GO:0048286; GO:0048566; GO:0060021
4.957222e-06,GO:0004653; GO:0005576; GO:0005794; GO:0006493; GO:0016021; GO:0018242; GO:0018243; GO:0030145; GO:0030246; GO:0032580; GO:0048471
1.043236e-14,GO:0000098; GO:0004123; GO:0005516; GO:0005737; GO:0005829; GO:0006534; GO:0016846; GO:0018272; GO:0019343; GO:0019344; GO:0019346; GO:0030170; GO:0030968; GO:0042802; GO:0043123; GO:0044524; GO:0044540; GO:0051092; GO:0051289; GO:0070062; GO:0070814; GO:0080146; GO:1904831; GO:1990830; GO:2001234
1.29015e-06,GO:0004311; GO:0004660; GO:0005965; GO:0008270; GO:0008285; GO:0018342; GO:0018343; GO:0042060; GO:0048146
0.7207557,GO:0005000; GO:0005887; GO:0007186; GO:0007218; GO:0008188; GO:0016021; GO:0018990
0.007790461,GO:0000139; GO:0003924; GO:0005525; GO:0006886; GO:0016192; GO:0017157; GO:0019002; GO:0030667; GO:0031226; GO:0032482; GO:0035272; GO:0043001; GO:0045055; GO:0098993; GO:0099575
0.3816361,GO:0005654; GO:0005737; GO:0005829; GO:0014894; GO:0016567; GO:0019005; GO:0030018; GO:0071549
1.575317e-19,GO:0005739; GO:0005829; GO:0006508; GO:0006629; GO:0008233; GO:0019216
4.712462e-19,GO:0000978; GO:0000979; GO:0000981; GO:0003677; GO:0005634; GO:0005654; GO:0005783; GO:0019221; GO:0042795; GO:0043231; GO:0043565; GO:0045892; GO:0045944; GO:0090575
7.125829e-06,GO:0004349; GO:0004350; GO:0005524; GO:0005739; GO:0005743; GO:0006536; GO:0006561; GO:0019240; GO:0055129
2.155147e-25,GO:0004760; GO:0005102; GO:0005759; GO:0005782; GO:0008453; GO:0009436; GO:0016597; GO:0019265; GO:0019448; GO:0030170; GO:0042803; GO:0042853; GO:0043621
2.485982e-16,GO:0003865; GO:0005783; GO:0005789; GO:0006488; GO:0016021; GO:0016095; GO:0016628; GO:0019348; GO:0019408; GO:0047751; GO:0102389
2.712563e-05,GO:0004177; GO:0004301; GO:0004463; GO:0005737; GO:0008237; GO:0008270; GO:0019370; GO:0043171
2.959038e-08,GO:0005507; GO:0005634; GO:0005737; GO:0016532; GO:0019430; GO:0030001; GO:0055114
1.120198e-09,GO:0004807; GO:0005829; GO:0006094; GO:0006096; GO:0007275; GO:0008929; GO:0019242; GO:0019563; GO:0031625; GO:0042803; GO:0046166
2.195802e-05,GO:0001751; GO:0003723; GO:0005634; GO:0005737; GO:0005829; GO:0007005; GO:0007169; GO:0019730; GO:0019901; GO:0030018; GO:0031430; GO:0043066; GO:0045214; GO:0060361; GO:0090210; GO:1903147
0.005759171,GO:0005829; GO:0006497; GO:0006914; GO:0006983; GO:0015031; GO:0016236; GO:0019777; GO:0031401; GO:0032446
4.168062e-18,GO:0004896; GO:0004923; GO:0004924; GO:0005127; GO:0008284; GO:0009897; GO:0016021; GO:0019838; GO:0019955; GO:0043235
5.898801e-06,GO:0005085; GO:0005087; GO:0005739; GO:0005743; GO:0019843; GO:0031966; GO:0070131; GO:1990613
6.522914e-08,GO:0000045; GO:0000407; GO:0000422; GO:0000423; GO:0005829; GO:0016236; GO:0019887; GO:0019898; GO:0019901; GO:0032147; GO:0034497; GO:0034727; GO:1990316
2.591165e-08,GO:0000086; GO:0000278; GO:0004864; GO:0005654; GO:0005737; GO:0019212; GO:0019888; GO:0019901; GO:0051301; GO:0051721
0.0006994204,GO:0007030; GO:0010008; GO:0019894; GO:0032418; GO:0032880; GO:1903527
0.005596677,GO:0005802; GO:0005829; GO:0006605; GO:0006886; GO:0016192; GO:0019898; GO:0030124; GO:0030131; GO:0030276; GO:0061938
0.1463832,GO:0000281; GO:0000331; GO:0005509; GO:0005615; GO:0005634; GO:0005737; GO:0017024; GO:0019722; GO:0019900; GO:0019901; GO:0031012; GO:0031013; GO:0031285; GO:0032781; GO:0043549; GO:0045861; GO:0050839; GO:0051284; GO:0051343; GO:0061122; GO:0072666; GO:1903665
9.942542e-07,GO:0000082; GO:0006511; GO:0008284; GO:0019901; GO:0031625; GO:0045860
1.569203e-14,GO:0006366; GO:0006397; GO:0019904; GO:0046872; GO:0070063
4.033432e-09,GO:0005484; GO:0005886; GO:0006887; GO:0006906; GO:0014069; GO:0016082; GO:0019905; GO:0030425; GO:0030672; GO:0031083; GO:0031201; GO:0031629; GO:0032279; GO:0043025; GO:0048471; GO:0060291; GO:0098686; GO:0098967; GO:0098978
