"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"8883","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-43,"titin-like",NA,NA,NA,NA
"8886","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-92,"titin-like",NA,NA,NA,NA
"8887","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-93,"titin-like",NA,NA,NA,NA
"8889","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-100,"titin-like",NA,NA,NA,NA
"8891","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-14,"titin-like",NA,NA,NA,NA
"8892","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-23,"titin-like",NA,NA,NA,NA
"8894","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-87,"titin-like",NA,NA,NA,NA
"8895","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-134,"titin-like",NA,NA,NA,NA
"8899","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-13,"titin-like",NA,NA,NA,NA
"8901","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-11,"titin-like",NA,NA,NA,NA
"8902","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-22,"titin-like",NA,NA,NA,NA
"8904","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-73,"titin-like",NA,NA,NA,NA
"8905","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-101,"titin-like",NA,NA,NA,NA
"8907","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-64,"titin-like",NA,NA,NA,NA
"8908","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-79,"titin-like",NA,NA,NA,NA
"8910","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-19,"titin-like",NA,NA,NA,NA
"8911","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-48,"titin-like",NA,NA,NA,NA
"8912","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-85,"titin-like",NA,NA,NA,NA
"8913","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-33,"titin-like",NA,NA,NA,NA
"8916","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-15,"titin-like",NA,NA,NA,NA
"8917","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-23,"titin-like",NA,NA,NA,NA
"8918","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-66,"titin-like",NA,NA,NA,NA
"8920","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-106,"titin-like",NA,NA,NA,NA
"8925","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-35,"titin-like",NA,NA,NA,NA
"8927","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-15,"titin-like",NA,NA,NA,NA
"8930","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-39,"titin-like",NA,NA,NA,NA
"8933","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-59,"titin-like",NA,NA,NA,NA
"8934","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-45,"titin-like",NA,NA,NA,NA
"8935","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-17,"titin-like",NA,NA,NA,NA
"8938","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-97,"titin-like",NA,NA,NA,NA
"8939","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-32,"titin-like",NA,NA,NA,NA
"8944","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-12,"titin-like",NA,NA,NA,NA
"8945","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-58,"titin-like",NA,NA,NA,NA
"8948","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-43,"titin-like",NA,NA,NA,NA
"8949","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-41,"titin-like",NA,NA,NA,NA
"8955","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-41,"titin-like",NA,NA,NA,NA
"8961","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-65,"titin-like",NA,NA,NA,NA
"8962","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-15,"titin-like",NA,NA,NA,NA
"8964","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-13,"titin-like",NA,NA,NA,NA
"8966","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-24,"titin-like",NA,NA,NA,NA
"8967","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-25,"titin-like",NA,NA,NA,NA
"8968","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-53,"titin-like",NA,NA,NA,NA
"8969","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-14,"titin-like",NA,NA,NA,NA
"8985","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-13,"titin-like",NA,NA,NA,NA
"8987","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-70,"titin-like",NA,NA,NA,NA
"8989","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-50,"titin-like",NA,NA,NA,NA
"8991","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-12,"titin-like",NA,NA,NA,NA
"8992","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-16,"titin-like",NA,NA,NA,NA
"8997","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-122,"titin-like",NA,NA,NA,NA
"8999","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-33,"titin-like",NA,NA,NA,NA
"9000","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-30,"titin-like",NA,NA,NA,NA
"9001","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-71,"titin-like",NA,NA,NA,NA
"9003","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-65,"titin-like",NA,NA,NA,NA
"9006","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-15,"titin-like",NA,NA,NA,NA
"9013","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-12,"titin-like",NA,NA,NA,NA
"9014","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-25,"titin-like",NA,NA,NA,NA
"9015","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-98,"titin-like",NA,NA,NA,NA
"9017","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-21,"titin-like",NA,NA,NA,NA
"9018","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-87,"titin-like",NA,NA,NA,NA
"9019","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-16,"titin-like",NA,NA,NA,NA
"9022","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-20,"titin-like",NA,NA,NA,NA
"9025","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-12,"titin-like",NA,NA,NA,NA
"9028","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-23,"titin-like",NA,NA,NA,NA
"9030","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-18,"titin-like",NA,NA,NA,NA
"9031","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-17,"titin-like",NA,NA,NA,NA
"9033","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-13,"titin-like",NA,NA,NA,NA
"9034","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-68,"titin-like",NA,NA,NA,NA
"9037","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-29,"titin-like",NA,NA,NA,NA
"9039","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-17,"titin-like",NA,NA,NA,NA
"9040","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-12,"titin-like",NA,NA,NA,NA
"9041","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-19,"titin-like",NA,NA,NA,NA
"9043","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-29,"titin-like",NA,NA,NA,NA
"9044","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-51,"titin-like",NA,NA,NA,NA
"9045","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-35,"titin-like",NA,NA,NA,NA
"9046","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-166,"titin-like",NA,NA,NA,NA
"9047","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-45,"titin-like",NA,NA,NA,NA
"9049","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-180,"titin-like",NA,NA,NA,NA
"9052","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-65,"titin-like",NA,NA,NA,NA
"9054","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-33,"titin-like",NA,NA,NA,NA
"9058","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-56,"titin-like",NA,NA,NA,NA
"9063","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-17,"titin-like",NA,NA,NA,NA
"9067","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-95,"titin-like",NA,NA,NA,NA
"9068","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-28,"titin-like",NA,NA,NA,NA
"9071","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-13,"titin-like",NA,NA,NA,NA
